Timestamp,Ambient.WindDir,Ambient.WindSpeed,Grid.Power,Ambient.Temperature
2023-01-01T03:00:00Z,34.62,11.8,3451.59,26.0
2023-01-01T03:10:00Z,24.01,14.46,3435.13,26.0
2023-01-01T03:20:00Z,31.91,13.12,3476.32,26.0
2023-01-01T03:30:00Z,38.01,8.8,2703.99,26.0
2023-01-01T03:40:00Z,22.82,12.28,3443.9,25.0
2023-01-01T03:50:00Z,40.02,11.0,3461.06,25.0
2023-01-01T04:00:00Z,27.06,11.35,3465.62,25.0
2023-01-01T04:10:00Z,23.57,8.99,1631.24,25.0
2023-01-01T04:20:00Z,30.36,11.26,3116.67,24.0
2023-01-01T04:30:00Z,37.9,12.98,3453.33,24.0
2023-01-01T04:40:00Z,38.27,13.32,3444.77,24.0
2023-01-01T04:50:00Z,39.36,11.81,3442.69,24.0
2023-01-01T05:00:00Z,39.49,10.83,3443.98,24.0
2023-01-01T05:10:00Z,36.77,11.77,3605.62,24.0
2023-01-01T05:20:00Z,32.14,10.43,3468.92,24.0
2023-01-01T05:30:00Z,34.51,9.91,3360.34,23.0
2023-01-01T05:40:00Z,35.54,8.68,2835.52,23.0
2023-01-01T05:50:00Z,35.54,11.38,3211.12,24.0
2023-01-01T06:00:00Z,39.49,12.43,3631.47,23.0
2023-01-01T06:10:00Z,41.39,9.71,2947.29,23.0
2023-01-01T06:20:00Z,24.19,6.96,1569.79,23.0
2023-01-01T06:30:00Z,32.31,8.25,1294.66,23.0
2023-01-01T06:40:00Z,30.74,7.11,1123.79,23.0
2023-01-01T06:50:00Z,22.45,7.04,1209.0,22.0
2023-01-01T07:00:00Z,26.52,7.13,1176.76,23.0
2023-01-01T07:10:00Z,20.45,8.04,1517.64,23.0
2023-01-01T07:20:00Z,23.84,7.81,1243.2,22.0
2023-01-01T07:30:00Z,20.67,6.72,912.56,22.0
2023-01-01T07:40:00Z,16.74,5.56,548.69,23.0
2023-01-01T07:50:00Z,355.95,6.81,806.28,23.0
2023-01-01T08:00:00Z,344.04,5.01,555.4,24.0
2023-01-01T08:10:00Z,331.34,5.5,555.95,23.0
2023-01-01T08:20:00Z,334.86,8.53,1896.58,23.0
2023-01-01T08:30:00Z,341.22,11.7,3441.36,23.0
2023-01-01T08:40:00Z,348.36,15.13,3440.99,22.0
2023-01-01T08:50:00Z,344.65,15.09,3454.99,23.0
2023-01-01T09:00:00Z,346.52,11.6,2970.41,22.0
2023-01-01T09:10:00Z,6.25,5.71,738.35,21.0
2023-01-01T09:20:00Z,352.78,9.83,2714.95,22.0
2023-01-01T09:30:00Z,348.94,12.31,3434.45,22.0
2023-01-01T09:40:00Z,346.36,12.58,3437.58,22.0
2023-01-01T09:50:00Z,333.07,14.57,3449.04,21.0
2023-01-01T10:00:00Z,332.85,15.79,3471.69,21.0
2023-01-01T10:10:00Z,333.59,16.46,3474.59,21.0
2023-01-01T10:20:00Z,321.51,16.67,3442.24,20.0
2023-01-01T10:30:00Z,327.64,15.78,3460.73,20.0
2023-01-01T10:40:00Z,329.31,14.29,3454.63,20.0
2023-01-01T10:50:00Z,335.68,13.18,3449.28,20.0
2023-01-01T11:00:00Z,315.99,15.44,3433.51,20.0
2023-01-01T11:10:00Z,324.16,14.31,3448.2,19.0
2023-01-01T11:20:00Z,325.96,13.43,3454.88,19.0
2023-01-01T11:30:00Z,325.52,12.17,3451.83,19.0
2023-01-01T11:40:00Z,314.85,11.52,3306.61,20.0
2023-01-01T11:50:00Z,313.58,10.43,3397.7,20.0
2023-01-01T12:00:00Z,316.84,10.53,3453.6,20.0
2023-01-01T12:10:00Z,306.66,10.01,3176.73,20.0
2023-01-01T12:20:00Z,289.62,8.98,2318.16,20.0
2023-01-01T12:30:00Z,309.28,10.23,2824.3,20.0
2023-01-01T12:40:00Z,304.91,8.57,2056.13,20.0
2023-01-01T12:50:00Z,316.07,8.78,1886.52,20.0
2023-01-01T13:00:00Z,308.54,9.3,2055.73,19.0
2023-01-01T13:10:00Z,297.14,6.93,1131.36,20.0
2023-01-01T13:20:00Z,298.21,8.51,1406.03,18.0
2023-01-01T13:30:00Z,261.2,6.71,718.67,18.0
2023-01-01T13:40:00Z,250.94,6.06,644.55,19.0
2023-01-01T18:40:00Z,133.32,5.03,247.7,15.0
2023-01-01T18:50:00Z,138.45,6.98,955.99,16.0
2023-01-01T19:00:00Z,133.35,6.9,896.85,16.0
2023-01-01T19:10:00Z,157.68,5.42,461.2,16.0
2023-01-01T19:20:00Z,239.72,5.4,419.11,16.0
2023-01-01T19:30:00Z,233.87,6.47,862.94,16.0
2023-01-01T19:40:00Z,214.25,6.35,641.48,15.0
2023-01-01T19:50:00Z,195.52,6.0,611.28,16.0
2023-01-01T20:00:00Z,201.77,5.72,567.43,17.0
2023-01-01T20:10:00Z,199.78,6.55,706.17,17.0
2023-01-01T20:20:00Z,177.09,6.99,929.56,17.0
2023-01-01T20:40:00Z,144.12,5.54,511.03,17.0
2023-01-01T21:10:00Z,202.14,5.31,401.35,17.0
2023-01-01T21:20:00Z,189.29,5.51,498.01,17.0
2023-01-01T21:30:00Z,192.3,5.84,619.94,18.0
2023-01-01T21:40:00Z,188.49,3.84,212.7,18.0
2023-01-01T21:50:00Z,182.74,4.87,387.15,18.0
2023-01-01T22:00:00Z,187.99,7.52,1326.71,18.0
2023-01-01T22:10:00Z,194.76,7.27,1356.86,18.0
2023-01-01T22:20:00Z,192.64,4.64,365.46,18.0
2023-01-01T22:30:00Z,197.73,6.15,659.87,17.0
2023-01-01T22:40:00Z,197.81,5.65,545.95,17.0
2023-01-01T22:50:00Z,196.05,5.89,483.52,18.0
2023-01-01T23:00:00Z,177.7,5.17,385.11,18.0
2023-01-01T23:10:00Z,189.32,5.0,349.86,18.0
2023-01-01T23:20:00Z,192.85,4.73,212.92,17.0
2023-01-02T05:40:00Z,285.23,4.4,184.22,15.0
2023-01-02T05:50:00Z,282.94,4.68,228.33,15.0
2023-01-02T06:00:00Z,295.35,5.88,524.11,15.0
2023-01-02T06:10:00Z,294.72,6.34,776.4,15.0
2023-01-02T06:20:00Z,290.87,7.28,1119.34,15.0
2023-01-02T06:30:00Z,287.27,8.34,1635.05,15.0
2023-01-02T06:40:00Z,288.45,8.29,1527.11,14.0
2023-01-02T06:50:00Z,291.68,8.68,1978.75,14.0
2023-01-02T07:00:00Z,297.2,7.87,1743.2,14.0
2023-01-02T07:10:00Z,292.81,8.17,1452.32,14.0
2023-01-02T07:20:00Z,290.45,7.58,1090.77,15.0
2023-01-02T07:30:00Z,293.17,8.29,1468.44,15.0
2023-01-02T07:40:00Z,299.35,6.61,691.55,14.0
2023-01-02T07:50:00Z,301.57,6.5,665.09,14.0
2023-01-02T08:00:00Z,305.26,7.17,960.15,14.0
2023-01-02T08:10:00Z,318.6,7.7,1167.29,14.0
2023-01-02T08:20:00Z,307.19,8.04,1559.88,15.0
2023-01-02T08:30:00Z,310.6,8.19,1580.65,16.0
2023-01-02T08:40:00Z,317.39,8.39,1418.15,15.0
2023-01-02T08:50:00Z,325.19,8.1,1497.96,14.0
2023-01-02T09:00:00Z,321.85,8.98,1839.3,15.0
2023-01-02T09:10:00Z,316.46,9.37,2377.5,15.0
2023-01-02T09:20:00Z,329.14,8.59,1726.65,14.0
2023-01-02T09:30:00Z,324.39,10.11,2278.39,15.0
2023-01-02T09:40:00Z,324.67,9.06,2003.08,15.0
2023-01-02T09:50:00Z,330.35,10.65,2440.63,15.0
2023-01-02T10:00:00Z,331.04,8.84,1772.95,15.0
2023-01-02T10:10:00Z,326.37,9.44,1637.85,15.0
2023-01-02T10:20:00Z,327.64,7.9,1831.26,16.0
2023-01-02T10:30:00Z,321.87,6.74,943.99,16.0
2023-01-02T10:40:00Z,337.65,5.93,800.16,17.0
2023-01-02T10:50:00Z,338.1,5.05,464.71,17.0
2023-01-02T11:00:00Z,334.98,5.89,540.01,17.0
2023-01-02T11:10:00Z,338.97,6.13,618.06,17.0
2023-01-02T11:20:00Z,339.1,6.38,715.76,17.0
2023-01-02T11:30:00Z,340.05,5.48,487.82,18.0
2023-01-02T11:40:00Z,340.54,5.82,692.75,18.0
2023-01-02T11:50:00Z,334.61,5.39,321.31,18.0
2023-01-02T12:00:00Z,329.46,5.62,513.66,19.0
2023-01-02T12:10:00Z,327.39,6.83,838.86,19.0
2023-01-02T12:20:00Z,347.16,5.5,470.66,20.0
2023-01-02T12:30:00Z,341.24,4.4,210.12,21.0
2023-01-02T12:40:00Z,334.19,6.12,826.0,21.0
2023-01-02T12:50:00Z,330.58,6.33,638.96,22.0
2023-01-02T13:00:00Z,324.0,6.31,572.4,22.0
2023-01-02T13:10:00Z,324.22,6.96,1136.06,23.0
2023-01-02T13:20:00Z,314.22,6.02,637.87,23.0
2023-01-02T13:30:00Z,315.11,6.79,1105.2,23.0
2023-01-02T13:40:00Z,309.36,6.26,771.92,23.0
2023-01-02T13:50:00Z,339.31,5.7,732.26,24.0
2023-01-02T14:00:00Z,328.39,7.0,910.32,23.0
2023-01-02T14:20:00Z,308.13,5.45,457.94,24.0
2023-01-02T14:30:00Z,328.27,6.94,828.0,25.0
2023-01-02T14:40:00Z,337.47,4.82,379.85,24.0
2023-01-02T14:50:00Z,353.55,6.08,666.18,24.0
2023-01-02T15:00:00Z,352.2,6.66,455.31,25.0
2023-01-02T15:10:00Z,305.59,5.22,278.53,25.0
2023-01-02T15:20:00Z,332.17,6.67,972.12,25.0
2023-01-02T15:30:00Z,316.63,6.72,621.19,25.0
2023-01-02T15:40:00Z,326.97,6.49,1021.18,25.0
2023-01-02T15:50:00Z,341.82,5.05,345.52,25.0
2023-01-02T16:00:00Z,322.72,6.65,1094.7,25.0
2023-01-02T16:10:00Z,327.77,7.8,1182.75,26.0
2023-01-02T16:20:00Z,327.83,7.41,1369.7,26.0
2023-01-02T16:30:00Z,333.38,8.03,1902.41,26.0
2023-01-02T16:40:00Z,315.63,9.12,1679.45,25.0
2023-01-02T16:50:00Z,294.17,8.05,1530.67,26.0
2023-01-02T17:00:00Z,314.91,6.65,1102.79,26.0
2023-01-02T17:10:00Z,284.39,7.28,1166.55,27.0
2023-01-02T17:20:00Z,277.06,6.57,940.56,26.0
2023-01-02T17:30:00Z,259.12,6.07,796.65,27.0
2023-01-02T17:40:00Z,279.26,9.32,2073.85,27.0
2023-01-02T17:50:00Z,282.88,10.25,2726.69,26.0
2023-01-02T18:00:00Z,271.77,8.99,2219.65,27.0
2023-01-02T18:10:00Z,282.01,6.84,951.55,26.0
2023-01-02T18:20:00Z,253.43,8.24,1731.16,27.0
2023-01-02T18:30:00Z,271.66,7.89,1322.71,27.0
2023-01-02T18:40:00Z,271.0,4.78,341.64,27.0
2023-01-02T18:50:00Z,285.48,4.8,360.46,27.0
2023-01-02T19:00:00Z,294.08,3.91,140.24,27.0
2023-01-02T19:20:00Z,258.88,4.9,247.35,27.0
2023-01-02T19:30:00Z,263.09,5.12,478.62,28.0
2023-01-02T19:50:00Z,290.02,7.5,1373.14,28.0
2023-01-02T20:00:00Z,279.24,4.78,187.47,28.0
2023-01-02T20:10:00Z,276.36,8.7,1133.86,27.0
2023-01-02T20:20:00Z,279.36,10.16,2700.9,28.0
2023-01-02T20:30:00Z,278.8,7.08,1027.4,28.0
2023-01-02T20:40:00Z,273.92,8.09,1356.07,28.0
2023-01-02T20:50:00Z,233.82,7.52,1373.93,28.0
2023-01-02T21:00:00Z,138.63,7.21,1076.77,27.0
2023-01-02T21:10:00Z,119.34,4.22,395.5,27.0
2023-01-02T21:20:00Z,114.05,7.13,1155.4,27.0
2023-01-02T21:30:00Z,113.51,5.99,652.89,27.0
2023-01-02T21:50:00Z,146.89,4.9,307.17,26.0
2023-01-02T22:00:00Z,128.68,5.41,492.62,25.0
2023-01-02T22:10:00Z,140.79,10.01,2652.01,25.0
2023-01-02T22:20:00Z,130.79,6.26,1135.18,23.0
2023-01-02T22:30:00Z,146.3,9.68,2718.0,22.0
2023-01-02T22:40:00Z,114.75,8.54,2247.29,22.0
2023-01-02T22:50:00Z,117.93,8.63,2109.05,21.0
2023-01-02T23:00:00Z,133.02,10.03,2758.52,20.0
2023-01-02T23:10:00Z,127.0,9.48,2923.13,20.0
2023-01-02T23:20:00Z,129.3,10.18,2132.11,20.0
2023-01-02T23:30:00Z,127.07,9.91,3155.36,20.0
2023-01-02T23:40:00Z,125.48,8.46,1861.12,19.0
2023-01-02T23:50:00Z,121.92,7.62,1399.75,18.0
2023-01-03T00:00:00Z,112.93,12.44,3445.83,18.0
2023-01-03T00:10:00Z,102.94,12.25,3538.24,19.0
2023-01-03T00:20:00Z,92.17,11.87,3198.0,18.0
2023-01-03T00:30:00Z,95.52,12.23,3434.57,18.0
2023-01-03T00:40:00Z,92.23,11.41,3398.79,18.0
2023-01-03T00:50:00Z,94.59,10.82,3325.85,18.0
2023-01-03T01:00:00Z,85.82,8.41,2540.85,18.0
2023-01-03T01:10:00Z,83.04,9.43,2176.3,18.0
2023-01-03T01:20:00Z,92.3,8.04,2420.15,18.0
2023-01-03T01:30:00Z,76.43,11.47,3500.27,18.0
2023-01-03T01:40:00Z,77.31,8.77,2282.42,18.0
2023-01-03T01:50:00Z,76.55,11.28,3444.21,18.0
2023-01-03T02:00:00Z,66.53,12.27,3320.12,18.0
2023-01-03T02:10:00Z,68.66,7.49,2236.03,18.0
2023-01-03T02:20:00Z,79.1,8.92,2741.36,18.0
2023-01-03T02:30:00Z,61.71,5.96,1226.34,18.0
2023-01-03T02:40:00Z,80.93,7.29,1518.36,18.0
2023-01-03T02:50:00Z,57.11,6.25,1125.96,18.0
2023-01-03T03:00:00Z,69.65,7.97,1600.49,18.0
2023-01-03T03:10:00Z,76.58,7.75,1485.91,18.0
2023-01-03T03:20:00Z,87.96,6.13,799.93,18.0
2023-01-03T03:30:00Z,90.52,6.64,803.4,17.0
2023-01-03T03:40:00Z,83.05,7.76,1363.95,17.0
2023-01-03T03:50:00Z,82.76,6.45,948.06,17.0
2023-01-03T04:00:00Z,91.43,7.13,1134.6,18.0
2023-01-03T04:10:00Z,79.62,7.28,1079.69,17.0
2023-01-03T04:20:00Z,78.33,8.37,2036.39,17.0
2023-01-03T04:30:00Z,76.46,9.48,2441.44,17.0
2023-01-03T04:40:00Z,72.12,6.8,1609.19,17.0
2023-01-03T04:50:00Z,79.07,5.58,697.25,17.0
2023-01-03T05:00:00Z,64.14,3.78,310.95,18.0
2023-01-03T05:10:00Z,69.43,6.52,982.83,18.0
2023-01-03T05:20:00Z,77.34,7.92,1250.2,18.0
2023-01-03T05:30:00Z,76.73,7.11,1254.34,18.0
2023-01-03T05:40:00Z,77.57,7.71,1535.28,18.0
2023-01-03T05:50:00Z,77.4,7.01,1282.01,18.0
2023-01-03T06:00:00Z,73.26,7.1,1167.57,17.0
2023-01-03T06:10:00Z,77.71,6.33,874.36,17.0
2023-01-03T06:20:00Z,78.52,5.1,457.73,17.0
2023-01-03T06:30:00Z,75.65,5.83,462.5,18.0
2023-01-03T06:40:00Z,74.77,4.87,221.83,18.0
2023-01-03T06:50:00Z,71.83,4.91,339.02,18.0
2023-01-03T07:00:00Z,73.78,4.36,286.27,17.0
2023-01-03T07:10:00Z,70.31,3.64,128.63,18.0
2023-01-03T08:10:00Z,65.87,4.1,113.95,18.0
2023-01-03T08:20:00Z,72.72,4.17,111.71,18.0
2023-01-03T08:50:00Z,71.27,4.32,116.52,17.0
2023-01-03T09:40:00Z,35.67,4.65,155.95,18.0
2023-01-03T10:00:00Z,34.89,4.3,136.33,18.0
2023-01-03T10:10:00Z,11.64,4.77,163.0,18.0
2023-01-03T10:20:00Z,1.81,4.39,162.05,19.0
2023-01-03T10:30:00Z,346.88,4.21,158.98,19.0
2023-01-03T11:40:00Z,248.0,4.4,119.01,19.0
2023-01-03T11:50:00Z,232.99,4.82,183.31,20.0
2023-01-03T12:00:00Z,230.44,5.0,317.59,20.0
2023-01-03T12:10:00Z,234.97,4.08,145.97,20.0
2023-01-03T12:20:00Z,240.88,4.69,217.8,21.0
2023-01-03T12:30:00Z,242.59,5.61,490.75,21.0
2023-01-03T12:50:00Z,219.77,7.44,666.58,21.0
2023-01-03T13:00:00Z,240.08,5.89,754.08,21.0
2023-01-03T13:10:00Z,233.97,9.01,1817.56,22.0
2023-01-03T13:20:00Z,238.72,9.5,1701.29,21.0
2023-01-03T13:30:00Z,218.82,5.81,453.12,22.0
2023-01-03T13:40:00Z,237.81,7.62,1236.36,22.0
2023-01-03T13:50:00Z,224.53,5.76,537.99,23.0
2023-01-03T14:00:00Z,223.37,7.05,815.74,23.0
2023-01-03T14:10:00Z,203.55,4.54,298.95,23.0
2023-01-03T14:20:00Z,200.19,6.07,880.96,23.0
2023-01-03T14:30:00Z,199.86,8.55,1572.4,23.0
2023-01-03T14:40:00Z,216.0,5.87,560.11,23.0
2023-01-03T14:50:00Z,204.27,5.07,513.3,23.0
2023-01-03T15:00:00Z,237.95,5.91,553.15,23.0
2023-01-03T15:10:00Z,230.73,5.22,567.2,24.0
2023-01-03T15:20:00Z,211.46,4.52,187.98,23.0
2023-01-03T15:30:00Z,207.96,6.47,842.1,24.0
2023-01-03T15:40:00Z,220.06,5.77,557.1,24.0
2023-01-03T15:50:00Z,224.29,6.76,759.3,24.0
2023-01-03T16:00:00Z,232.79,5.12,131.86,25.0
2023-01-03T16:30:00Z,218.95,5.37,830.36,25.0
2023-01-03T16:50:00Z,258.82,6.96,1222.15,25.0
2023-01-03T17:20:00Z,249.94,6.78,1190.93,25.0
2023-01-03T17:50:00Z,266.29,7.1,822.55,25.0
2023-01-03T18:20:00Z,260.01,4.41,335.74,26.0
2023-01-03T18:30:00Z,298.52,6.43,411.8,26.0
2023-01-03T18:40:00Z,275.71,8.66,1750.53,26.0
2023-01-03T18:50:00Z,261.17,8.29,1562.2,25.0
2023-01-03T19:00:00Z,263.64,7.89,1565.33,26.0
2023-01-03T19:10:00Z,260.47,10.6,3630.72,27.0
2023-01-03T20:10:00Z,271.88,9.47,2062.22,27.0
2023-01-03T20:20:00Z,298.29,5.92,658.82,26.0
2023-01-03T20:30:00Z,249.64,4.89,301.36,27.0
2023-01-03T20:40:00Z,244.46,7.61,1265.71,27.0
2023-01-03T20:50:00Z,285.84,5.57,523.88,28.0
2023-01-03T21:00:00Z,276.4,10.72,2602.68,27.0
2023-01-03T21:10:00Z,266.07,6.75,771.29,28.0
2023-01-03T21:20:00Z,298.5,8.5,1604.07,27.0
2023-01-03T21:30:00Z,260.42,6.92,866.8,28.0
2023-01-03T21:40:00Z,287.61,6.67,876.79,28.0
2023-01-03T21:50:00Z,299.35,6.15,547.19,27.0
2023-01-03T22:00:00Z,264.72,7.78,1322.1,27.0
2023-01-03T22:10:00Z,250.94,6.29,520.12,27.0
2023-01-03T22:20:00Z,279.48,5.76,641.04,27.0
2023-01-03T22:30:00Z,234.38,4.19,162.35,27.0
2023-01-03T22:50:00Z,224.12,4.76,162.47,27.0
2023-01-03T23:00:00Z,152.9,7.63,2062.38,25.0
2023-01-03T23:10:00Z,154.64,9.66,2977.53,22.0
2023-01-03T23:20:00Z,132.23,9.04,2188.11,22.0
2023-01-03T23:30:00Z,140.89,8.13,1568.79,21.0
2023-01-03T23:40:00Z,133.68,11.2,3099.92,21.0
2023-01-03T23:50:00Z,119.6,7.92,1811.88,20.0
2023-01-04T00:00:00Z,131.01,8.9,2696.56,20.0
2023-01-04T00:10:00Z,132.5,10.64,3122.25,19.0
2023-01-04T00:20:00Z,123.5,9.54,2513.21,19.0
2023-01-04T00:30:00Z,113.05,8.89,1653.96,19.0
2023-01-04T00:40:00Z,114.92,10.95,3118.47,19.0
2023-01-04T00:50:00Z,116.6,11.59,3451.56,19.0
2023-01-04T01:00:00Z,117.94,9.58,2894.95,18.0
2023-01-04T01:10:00Z,112.11,8.67,1876.36,19.0
2023-01-04T01:20:00Z,99.24,5.79,863.23,19.0
2023-01-04T01:30:00Z,99.25,6.94,1582.01,18.0
2023-01-04T01:40:00Z,103.45,9.48,2053.34,18.0
2023-01-04T01:50:00Z,96.69,7.9,1839.42,18.0
2023-01-04T02:00:00Z,91.04,10.26,2894.37,18.0
2023-01-04T02:10:00Z,84.78,8.67,1992.68,18.0
2023-01-04T02:20:00Z,88.83,10.59,2766.99,18.0
2023-01-04T02:30:00Z,80.83,7.91,1621.19,18.0
2023-01-04T02:40:00Z,90.65,8.23,1957.59,18.0
2023-01-04T02:50:00Z,87.71,9.44,2497.94,18.0
2023-01-04T03:00:00Z,76.78,9.5,2431.44,19.0
2023-01-04T03:10:00Z,73.93,10.16,2387.42,19.0
2023-01-04T03:20:00Z,73.67,9.59,2656.63,19.0
2023-01-04T03:30:00Z,66.72,9.82,1977.37,19.0
2023-01-04T03:40:00Z,81.66,8.13,1799.86,20.0
2023-01-04T03:50:00Z,69.8,6.64,1290.44,20.0
2023-01-04T04:00:00Z,49.66,5.66,720.69,20.0
2023-01-04T04:10:00Z,83.08,6.49,824.17,20.0
2023-01-04T04:20:00Z,61.92,6.81,1187.04,20.0
2023-01-04T04:30:00Z,52.57,5.25,913.97,20.0
2023-01-04T04:40:00Z,44.22,8.07,1397.0,19.0
2023-01-04T04:50:00Z,39.6,7.39,1073.68,19.0
2023-01-04T05:00:00Z,42.98,8.22,1386.46,19.0
2023-01-04T05:10:00Z,39.27,7.29,1364.59,19.0
2023-01-04T05:20:00Z,37.67,7.98,1375.88,19.0
2023-01-04T05:30:00Z,53.42,7.24,1237.29,19.0
2023-01-04T05:40:00Z,41.77,9.97,1826.97,20.0
2023-01-04T05:50:00Z,44.73,8.79,1780.41,20.0
2023-01-04T06:00:00Z,42.88,9.74,1802.96,20.0
2023-01-04T06:10:00Z,38.6,7.87,1529.6,20.0
2023-01-04T06:20:00Z,40.83,7.38,1185.24,20.0
2023-01-04T06:30:00Z,36.05,7.66,1435.03,20.0
2023-01-04T06:40:00Z,34.72,8.33,1296.83,20.0
2023-01-04T06:50:00Z,36.33,8.07,1349.6,20.0
2023-01-04T07:00:00Z,33.98,9.18,2365.87,20.0
2023-01-04T07:10:00Z,34.96,9.27,2288.45,20.0
2023-01-04T07:20:00Z,32.76,9.21,2721.18,20.0
2023-01-04T07:30:00Z,35.98,9.81,2496.34,21.0
2023-01-04T07:40:00Z,28.4,10.87,3601.58,20.0
2023-01-04T07:50:00Z,29.12,10.9,2911.26,20.0
2023-01-04T08:00:00Z,29.55,8.7,1515.2,20.0
2023-01-04T08:10:00Z,18.98,7.44,1033.84,20.0
2023-01-04T08:20:00Z,16.79,6.8,1046.15,20.0
2023-01-04T08:30:00Z,20.51,7.31,1125.58,20.0
2023-01-04T08:40:00Z,12.6,6.72,936.53,20.0
2023-01-04T08:50:00Z,15.15,6.59,870.63,20.0
2023-01-04T09:00:00Z,15.52,6.65,950.63,21.0
2023-01-04T09:10:00Z,13.59,6.56,958.01,21.0
2023-01-04T09:20:00Z,2.74,7.06,1037.51,22.0
2023-01-04T09:30:00Z,3.38,7.46,1075.36,22.0
2023-01-04T09:40:00Z,1.31,6.95,1164.86,23.0
2023-01-04T09:50:00Z,0.88,7.3,1196.43,22.0
2023-01-04T10:00:00Z,4.11,7.55,1315.61,22.0
2023-01-04T10:10:00Z,59.71,8.54,1751.8,23.0
2023-01-04T10:20:00Z,162.08,9.89,2312.49,23.0
2023-01-04T10:30:00Z,0.35,8.47,1924.67,22.0
2023-01-04T10:40:00Z,352.87,7.98,1628.4,22.0
2023-01-04T10:50:00Z,353.6,7.88,1684.73,23.0
2023-01-04T11:00:00Z,352.15,7.13,1255.5,23.0
2023-01-04T11:10:00Z,81.06,6.52,645.67,23.0
2023-01-04T11:20:00Z,351.52,7.52,694.55,23.0
2023-01-04T11:30:00Z,348.75,4.41,291.57,24.0
2023-01-04T11:40:00Z,326.3,5.35,481.1,25.0
2023-01-04T11:50:00Z,344.78,5.21,360.15,25.0
2023-01-04T12:00:00Z,328.75,7.84,1471.29,25.0
2023-01-04T12:10:00Z,348.43,6.78,961.72,26.0
2023-01-04T12:20:00Z,331.45,4.91,585.83,26.0
2023-01-04T12:30:00Z,335.65,5.18,401.8,26.0
2023-01-04T12:40:00Z,329.74,8.64,1735.12,27.0
2023-01-04T12:50:00Z,327.65,9.77,2471.86,27.0
2023-01-04T13:00:00Z,328.05,9.84,2455.43,27.0
2023-01-04T13:10:00Z,309.85,8.83,2368.44,28.0
2023-01-04T13:20:00Z,322.01,8.85,2227.54,28.0
2023-01-04T13:30:00Z,312.8,6.42,1394.98,28.0
2023-01-04T13:40:00Z,305.41,9.63,2228.11,28.0
2023-01-04T13:50:00Z,312.97,8.64,1495.89,28.0
2023-01-04T14:00:00Z,323.44,10.08,2519.57,28.0
2023-01-04T14:10:00Z,323.01,7.08,1073.88,30.0
2023-01-04T14:20:00Z,326.52,8.52,2116.81,30.0
2023-01-04T14:30:00Z,334.13,8.56,2611.74,30.0
2023-01-04T14:40:00Z,296.6,6.73,644.82,30.0
2023-01-04T14:50:00Z,324.15,8.32,1968.8,30.0
2023-01-04T15:00:00Z,333.37,6.31,1145.93,31.0
2023-01-04T15:10:00Z,319.64,6.5,850.02,31.0
2023-01-04T15:20:00Z,337.71,7.81,1129.11,31.0
2023-01-04T15:30:00Z,322.09,6.71,800.1,31.0
2023-01-04T15:40:00Z,347.7,7.69,1343.66,32.0
2023-01-04T15:50:00Z,332.58,5.69,497.84,32.0
2023-01-04T16:00:00Z,318.53,10.22,3235.69,32.0
2023-01-04T16:10:00Z,315.06,8.47,1610.83,32.0
2023-01-04T16:20:00Z,321.29,5.03,476.79,32.0
2023-01-04T16:30:00Z,318.99,5.69,614.95,33.0
2023-01-04T16:40:00Z,304.4,5.7,663.06,33.0
2023-01-04T16:50:00Z,263.66,4.3,275.42,33.0
2023-01-04T17:00:00Z,317.24,5.33,392.69,33.0
2023-01-04T17:10:00Z,340.5,5.57,346.56,35.0
2023-01-04T17:20:00Z,314.93,11.02,3302.76,33.0
2023-01-04T17:30:00Z,319.35,7.81,1510.66,33.0
2023-01-04T17:40:00Z,308.32,12.25,3057.21,33.0
2023-01-04T17:50:00Z,304.21,8.55,2291.39,33.0
2023-01-04T18:00:00Z,311.74,8.8,1596.64,33.0
2023-01-04T18:10:00Z,300.65,9.99,3282.61,33.0
2023-01-04T18:20:00Z,280.32,6.02,655.36,34.0
2023-01-04T18:30:00Z,311.05,8.16,1731.66,35.0
2023-01-04T18:40:00Z,324.41,3.97,163.62,35.0
2023-01-04T18:50:00Z,319.98,5.36,358.31,35.0
2023-01-04T19:00:00Z,288.09,4.87,373.68,36.0
2023-01-04T19:10:00Z,277.94,6.56,716.53,35.0
2023-01-04T19:20:00Z,317.52,6.54,953.48,36.0
2023-01-04T19:30:00Z,287.97,8.18,1075.73,36.0
2023-01-04T19:40:00Z,299.25,5.22,464.08,36.0
2023-01-04T19:50:00Z,352.67,5.92,761.91,36.0
2023-01-04T20:00:00Z,324.98,6.14,668.14,36.0
2023-01-04T20:10:00Z,309.53,5.42,596.85,37.0
2023-01-04T20:20:00Z,329.0,5.92,687.37,35.0
2023-01-04T20:30:00Z,297.88,8.56,1421.36,35.0
2023-01-04T20:40:00Z,326.05,6.62,737.6,35.0
2023-01-04T20:50:00Z,329.98,6.02,787.35,35.0
2023-01-04T21:00:00Z,327.84,9.28,1981.51,35.0
2023-01-04T21:10:00Z,332.26,9.09,2387.47,36.0
2023-01-04T21:20:00Z,330.07,8.05,1698.62,36.0
2023-01-04T21:30:00Z,336.86,7.05,1249.29,36.0
2023-01-04T21:40:00Z,334.06,7.85,1744.63,35.0
2023-01-04T21:50:00Z,339.8,8.2,1394.25,34.0
2023-01-04T22:00:00Z,341.89,5.71,736.09,34.0
2023-01-04T22:10:00Z,346.21,6.02,501.4,35.0
